price,location,city,province_name,latitude,longitude,baths,area_sqft,bedrooms
6300000,984,0,0,31.427708,74.246722,4,1089.0,4
98000000,23,0,0,31.483283,74.395723,8,10890.04,7
20600000,7,0,0,31.460187,74.432459,3,2722.51,3
70000000,25,0,0,31.479477,74.333482,4,5445.02,4
9000000,2,0,0,31.521703,74.298978,2,1633.51,2
12500000,37,0,0,31.390645,74.252887,4,1361.25,4
14500000,574,0,0,31.492578,74.373529,4,1361.25,3
40000000,2,0,0,31.504068,74.277177,5,5445.02,5
4500000,999,0,0,31.602584,74.246519,1,1633.51,3
5000000,367,0,0,31.425944,74.295998,3,816.75,4
22000000,32,0,0,31.500556,74.367728,3,2994.76,3
6800000,24,0,0,31.539206,74.305515,3,544.5,3
6800000,24,0,0,31.539206,74.305515,3,544.5,3
6200000,24,0,0,31.539206,74.305515,2,544.5,2
17000000,24,0,0,31.539206,74.305515,6,1905.76,6
22500000,7,0,0,31.460187,74.432459,4,2722.51,4
7500000,275,0,0,31.422218,74.364395,3,816.75,5
50000000,21,0,0,31.388758,74.185073,4,13068.05,4
18500000,23,0,0,31.50943,74.437263,4,2722.51,3
14000000,699,0,0,31.450522,74.394553,4,1633.51,4
25000000,699,0,0,31.450522,74.394553,4,2722.51,4
68500000,23,0,0,31.471864,74.391146,7,5445.02,6
11000000,21,0,0,31.382805,74.188514,4,2178.01,3
27500000,774,0,0,31.450339,74.214363,6,5445.02,6
39000000,23,0,0,31.459491,74.395294,6,5445.02,5
135000000,23,0,0,31.483283,74.395723,7,10890.04,7
7800000,8,0,0,31.439,74.46659,3,1633.51,3
9500000,176,0,0,31.579852,74.476962,4,1361.25,4
38500000,23,0,0,31.461468,74.389973,7,5445.02,6
71000000,23,0,0,31.465422,74.385309,7,5445.02,5
9000000,150,0,0,31.589742,74.451851,7,1361.25,5
8700000,176,0,0,31.579852,74.476962,4,1361.25,4
40000000,7,0,0,31.536408,74.416037,6,4628.27,5
7000000,442,0,0,31.557474,74.401431,2,816.75,3
4300000,147,0,0,31.502166,74.333439,3,816.75,3
4500000,156,0,0,31.454618,74.368249,3,816.75,2
25000000,2,0,0,31.517283,74.282823,5,2722.51,5
18500000,508,0,0,31.499481,74.418277,4,2858.64,3
17500000,21,0,0,31.374195,74.191482,5,2722.51,4
22500000,702,0,0,31.56712,74.413107,8,2722.51,8
24500000,137,0,0,31.473987,74.283028,6,2722.51,5
4000000,807,0,0,31.685596,74.2717,3,1089.0,5
24000000,137,0,0,31.47398758,74.28302765,6,2722.51,5
47000000,1,0,0,31.495909,74.350569,5,3811.51,4
15000000,8,0,0,31.453292,74.445068,4,2450.26,4
9000000,301,0,0,31.478452,74.296846,4,816.75,4
7500000,301,0,0,31.478452,74.296846,4,816.75,4
35000000,137,0,0,31.462347,74.293642,4,5445.02,5
5200000,503,0,0,31.58072853,74.36181641,2,598.95,3
14500000,23,0,0,31.495241,74.374466,5,1361.25,5
12000000,148,0,0,31.453414,74.31623,7,1361.25,6
49000000,23,0,0,31.483283,74.395723,6,5445.02,5
102500000,23,0,0,31.483283,74.395723,7,10890.04,6
112500000,23,0,0,31.483283,74.395723,7,10890.04,6
120000000,23,0,0,31.483283,74.395723,6,10890.04,5
49500000,23,0,0,31.483283,74.395723,6,5445.02,5
82500000,23,0,0,31.478745,74.407969,6,10890.04,5
31000000,23,0,0,31.483283,74.395723,6,5445.02,5
185000000,23,0,0,31.475378,74.373808,6,10890.04,5
149000000,23,0,0,31.478745,74.407969,6,10890.04,5
47500000,23,0,0,31.478745,74.407969,6,5445.02,5
5200000,182,0,0,31.428051,74.379676,4,952.88,3
37500000,23,0,0,31.475378,74.373808,5,5445.02,4
44500000,23,0,0,31.475378,74.373808,6,5445.02,5
16500000,27,0,0,31.413355,74.239926,8,5445.02,6
5500000,503,0,0,31.580729,74.36182,2,680.63,3
48000000,25,0,0,31.472303,74.314005,4,5445.02,5
17500000,50,2,2,25.050147,67.0261,4,2150.78,4
29500000,58,2,2,24.948476,67.059474,3,2613.61,5
9500000,57,2,2,25.113565,67.353811,3,2178.01,3
125000000,23,2,2,24.782215,67.074537,7,5445.02,6
13000000,48,2,2,24.91047287,67.14196014,3,1306.8,2
4400000,49,2,2,24.9052,67.187483,2,871.2,4
32500000,23,2,2,24.821639,67.071691,5,1089.0,4
32500000,23,2,2,24.821639,67.071691,5,1089.0,4
15000000,194,2,2,24.918394,67.066677,6,1306.8,10
110000000,23,2,2,24.824093,67.061405,5,3267.01,5
180000000,193,2,2,24.823782,67.039905,5,3811.51,5
29000000,63,2,2,24.95747,67.064222,4,1960.21,4
46000000,58,2,2,24.948476,67.059474,6,4356.02,6
75000000,23,2,2,24.819653,67.077749,6,3267.01,6
32000000,51,2,2,24.954818,67.11663,7,2178.01,6
48000000,23,2,2,24.794215,67.06461,5,2831.41,4
180000000,23,2,2,24.805045,67.064323,7,7078.53,6
11000000,57,2,2,25.058062,67.306626,3,2178.01,3
4200000,57,2,2,25.067079,67.309986,3,1361.25,3
9850000,57,2,2,25.009119,67.307179,3,1660.73,3
12000000,57,2,2,25.005301,67.30881,3,2178.01,3
16000000,52,2,2,24.898464,67.0625,3,1851.31,3
80000000,905,2,2,24.880714,67.080477,5,3267.01,5
80000000,52,2,2,24.923765,67.09852,6,6534.02,10
3700000,50,2,2,25.022073,67.066469,2,871.2,2
36000000,52,2,2,24.919484,67.089765,4,2613.61,4
8000000,51,2,2,24.972124,67.12009,3,1306.8,3
62500000,23,2,2,24.805045,67.064323,4,3267.01,4
239000000,23,2,2,24.782215,67.074537,6,10890.04,6
30000000,48,2,2,24.926606,67.130384,4,2613.61,3
190000000,23,2,2,24.8282338,67.05068957,5,15246.06,5
35000000,51,2,2,24.954818,67.11663,7,2178.01,6
19400000,23,1,1,33.527944,73.161392,4,1361.25,5
6300000,315,1,1,33.572044,73.17508,3,1905.76,3
9000000,471,1,1,33.63263,72.846694,3,3375.91,4
82500000,85,1,1,33.683533,72.99041,8,7078.53,7
7000000,69,1,1,33.61855,73.135471,3,1361.25,2
10500000,69,1,1,33.623947,73.126588,5,1361.25,4
10500000,69,1,1,33.619337,73.125315,3,1905.76,2
45000000,23,1,1,33.533668,73.146286,7,5445.02,7
14000000,319,1,1,33.641955,72.952859,4,1089.0,4
26000000,21,1,1,33.695973,73.215615,6,2722.51,6
17500000,315,1,1,33.572044,73.175082,6,1905.76,7
59000000,85,1,1,33.683532,72.99041,6,4356.02,6
32000000,534,1,1,33.697565,72.944241,6,1905.76,6
34000000,68,1,1,33.713488,73.16268,6,5445.02,6
27500000,21,1,1,33.55083727,73.10628891,6,2994.76,5
27500000,21,1,1,33.55083727,73.10628891,6,2994.76,5
80000000,68,1,1,33.713488,73.16268,7,10890.04,6
6000000,89,1,1,33.66647,73.153934,3,1361.25,2
53500000,23,1,1,33.526227,73.152981,5,5445.02,5
28600000,82,1,1,33.650458,72.956636,6,2178.01,5
52500000,627,1,1,33.716594,73.080411,4,2885.86,6
2500000,324,1,1,33.650066,72.90699,3,1361.25,3
21500000,205,1,1,33.68946,73.03145,4,1361.25,6
18000000,205,1,1,33.68946,73.031445,4,1824.08,4
25000000,82,1,1,33.650458,72.956636,6,2178.01,5
16500000,221,1,1,33.649779,73.029385,4,1824.08,4
5300000,340,4,0,31.39583201,73.11772385,1,1361.25,3
4500000,1075,4,0,31.378887,73.10737,3,1089.0,3
20000000,1,4,0,31.424598,73.061435,3,1905.76,5
6300000,542,4,0,31.343192,73.064783,4,816.75,2
3500000,596,4,0,31.40559,73.035944,2,816.75,4
8500000,924,4,0,31.40758,73.155067,4,1197.9,3
30000000,95,4,0,31.371058,73.12822,6,5445.02,5
4000000,232,4,0,31.444042,73.088565,3,816.75,3
2500000,1076,4,0,31.410484,73.151891,1,816.75,2
7500000,39,4,0,31.403427,73.138339,2,1361.25,4
30000000,1077,4,0,31.459133,73.18246,6,3947.64,7
4500000,672,4,0,31.372253,73.03658,4,816.75,3
6300000,637,3,0,33.596886,73.119657,4,1089.0,4
6400000,246,3,0,33.590885,73.13353,3,1361.25,3
8200000,246,3,0,33.584261,73.121663,4,1361.25,4
9500000,246,3,0,33.590885,73.133533,4,2178.01,4
50000000,680,3,0,33.570787,73.023819,2,1361.25,3
11000000,733,3,0,33.590349,73.106135,8,2722.51,8
19000000,806,3,0,33.573506,73.031395,5,2722.51,8
8200000,246,3,0,33.584261,73.121663,2,1361.25,2
8500000,100,3,0,33.49116,73.093243,4,1361.25,4
14500000,253,3,0,33.567664,73.052858,5,1633.51,4
11000000,253,3,0,33.567664,73.052858,5,1633.51,4
7500000,253,3,0,33.567664,73.052858,3,544.5,3
14500000,101,3,0,33.530556,73.061264,6,2722.51,6
40000000,144,3,0,33.56904,73.095295,7,8712.03,7
2800000,117,3,0,33.550869,73.056182,2,680.63,2
20500000,102,3,0,33.560887,73.125937,7,3267.01,6
7700000,912,3,0,33.651485,73.08069,4,680.63,4
27500000,100,3,0,33.549693,73.130536,6,2994.76,5
27500000,100,3,0,33.55892,73.118649,6,2994.76,5
14500000,100,3,0,33.498497,73.101182,5,1905.76,5
14500000,100,3,0,33.485576,73.08393,5,1905.76,5
8500000,100,3,0,33.49116,73.093243,4,1361.25,4
30000000,118,3,0,33.636132,73.068559,2,1905.76,3
3300000,117,3,0,33.550869,73.056182,2,1361.25,2
9500000,100,3,0,33.49116135,73.09324646,5,1361.25,3
35000000,100,3,0,33.499892,73.05831,4,5445.02,5
40000000,100,3,0,33.502004,73.074353,6,5445.02,7
14500000,100,3,0,33.495991,73.100195,4,1905.76,5
14800000,100,3,0,33.495991,73.100195,6,1905.76,5
13500000,100,3,0,33.489836,73.101611,5,1905.76,5
14800000,100,3,0,33.489836,73.101611,6,1905.76,6
8500000,117,3,0,33.550869,73.056182,4,2722.51,4
24000000,100,3,0,33.50297,73.102169,4,2722.51,4
15000000,244,3,0,33.638847,73.048089,3,1225.13,5
3000000,931,0,0,31.414161,74.231944,2,816.75,2
27900000,378,0,0,31.445067,74.27079,6,2722.51,6
8500000,173,0,0,31.724188,74.262207,4,1361.25,3
13500000,37,0,0,31.383519,74.277767,4,1361.25,3
13500000,37,0,0,31.382072,74.276866,4,1497.38,3
12500000,21,0,0,31.374249,74.176404,3,1361.25,3
4700000,140,0,0,31.458686,74.359331,2,544.5,3
12500000,965,0,0,31.452572,74.293304,6,1361.25,9
21500000,7,0,0,31.460187,74.432459,4,2722.51,4
7000000,807,0,0,31.685596,74.271698,4,1361.25,6
29000000,783,0,0,31.519307,74.459388,6,5445.02,5
31300000,23,0,0,31.459491,74.395294,6,2722.51,5
35000000,23,0,0,31.471571,74.445906,6,5445.02,5
10500000,136,0,0,31.434522,74.266148,4,1361.25,3
18500000,32,0,0,31.500556,74.367728,5,1361.25,5
32500000,7,0,0,31.536408,74.416037,5,2722.51,4
8000000,777,0,0,31.52606964,74.30744934,3,952.88,3
8000000,304,0,0,31.434742,74.304729,2,1089.0,4
14500000,23,0,0,31.462493,74.409342,4,1497.38,3
14500000,23,0,0,31.462493,74.409342,4,1497.38,3
8800000,520,0,0,31.447703,74.253495,3,1687.96,2
7500000,19,0,0,31.531355,74.463057,4,1089.0,3
11000000,29,0,0,31.393209,74.175897,4,1361.25,3
54000000,23,0,0,31.46835,74.401603,6,5445.02,6
51500000,23,0,0,31.471571,74.445906,6,5445.02,5
51500000,23,0,0,31.462493,74.409342,6,5445.02,5
41000000,23,0,0,31.494408,74.437666,7,5445.02,6
37500000,23,0,0,31.484893,74.472342,6,5445.02,5
6000000,38,0,0,31.410095,74.222553,4,816.75,3
44000000,23,0,0,31.483283,74.395723,6,5445.02,5
37000000,23,0,0,31.478745,74.407969,6,5445.02,5
18000000,136,0,0,31.430421,74.267721,2,2722.51,2
35300000,36,0,0,31.446824,74.404736,6,5445.02,5
60000000,23,0,0,31.462493,74.409342,6,5445.02,5
24500000,36,0,0,31.446824,74.404736,6,2722.51,5
61500000,23,0,0,31.462493,74.409342,7,5445.02,5
42500000,23,0,0,31.471571,74.445906,6,5445.02,5
21500000,23,0,0,31.471571,74.445906,4,1905.76,3
39200000,36,0,0,31.446824,74.404736,6,5445.02,5
8500000,174,0,0,31.409619,74.166126,5,816.75,5
172500000,23,0,0,31.470949,74.375038,9,10890.04,8
22500000,36,0,0,31.446824,74.404736,6,2722.51,5
34500000,36,0,0,31.446824,74.404736,6,5445.02,5
19200000,36,0,0,31.446824,74.404736,5,2722.51,4
13800000,23,0,0,31.44082,74.438589,4,1361.25,4
35000000,23,0,0,31.485991,74.388685,5,5445.02,5
47500000,23,0,0,31.469521,74.363322,6,5445.02,6
14500000,23,0,0,31.462493,74.409342,4,1497.38,3
65000000,23,0,0,31.471571,74.445906,10,6534.02,8
3600000,284,0,0,31.422804,74.355125,1,544.5,1
11500000,15,0,0,31.494628,74.414849,4,1497.38,3
21000000,1078,0,0,31.569249,74.328082,5,1633.51,5
11500000,295,0,0,31.395119,74.211493,4,1633.51,3
9900000,0,0,0,31.431593,74.179974,3,1089.0,6
65000000,23,0,0,31.462493,74.409342,6,5445.02,5
30000000,23,0,0,31.478745,74.407969,5,5445.02,4
5500000,381,0,0,31.492213,74.251013,3,816.75,4
8800000,703,0,0,31.40874,74.276233,2,1633.51,2
20000000,137,0,0,31.46652,74.30053,4,1905.76,4
14000000,735,0,0,31.324753,74.24386,6,5445.02,6
14500000,703,0,0,31.40874,74.276233,5,2722.51,5
28500000,23,0,0,31.462493,74.409342,5,2722.51,4
50000000,32,0,0,31.500557,74.36773,4,6534.02,4
43500000,45,0,0,31.44338226,74.28632355,6,5445.02,6
54000000,2,0,0,31.515703,74.284472,6,5445.02,4
20000000,136,0,0,31.436719,74.24911,6,2722.51,5
24000000,19,0,0,31.533372,74.451342,5,2994.76,5
32500000,15,0,0,31.5288,74.39312,4,2994.76,4
12200000,521,0,0,31.458979,74.373565,6,1361.25,4
24000000,456,0,0,31.549794,74.295545,5,2722.51,6
27000000,44,0,0,31.482881,74.418933,6,4356.02,10
9000000,262,0,0,31.584531,74.372978,4,1361.25,8
12500000,612,0,0,31.487894,74.355984,6,1361.25,5
4400000,434,0,0,31.590709,74.47855,2,1089.0,2
52000000,23,0,0,31.471571,74.445906,6,5445.02,5
47500000,23,0,0,31.471571,74.445906,6,5445.02,5
9000000,148,0,0,31.451804,74.310436,2,1361.25,5
4700000,434,0,0,31.590709,74.47855,4,952.88,3
11000000,1,0,0,31.522361,74.347173,4,1361.25,5
4700000,270,0,0,31.581296,74.466212,4,952.88,3
4300000,145,0,0,31.643481,74.209875,2,1361.25,3
21000000,136,0,0,31.438074,74.250197,6,2722.51,5
37000000,131,0,0,31.40537,74.257078,7,5445.02,5
9400000,148,0,0,31.456929,74.30593,3,1361.25,5
30000000,2,0,0,31.513289,74.293585,5,2722.51,5
30000000,136,0,0,31.438257,74.275374,6,5445.02,5
8500000,2,0,0,31.51563,74.286747,3,816.75,3
4200000,11,0,0,31.450925,74.354287,2,680.63,3
13000000,126,0,0,31.499216,74.349013,5,1089.0,7
4500000,2,0,0,31.525215,74.290652,2,816.75,3
28000000,23,0,0,31.486504,74.404778,5,2722.51,4
25000000,23,0,0,31.457149,74.415379,5,3267.01,4
35500000,23,0,0,31.46813,74.369545,5,5445.02,6
44000000,23,0,0,31.471571,74.445906,6,5989.52,5
77500000,23,0,0,31.458686,74.406624,8,7078.53,7
10000000,514,0,0,31.447702,74.40931,4,1361.25,3
42500000,23,0,0,31.471571,74.445906,5,5445.02,5
34500000,36,0,0,31.446824,74.404736,6,5445.02,5
16000000,43,0,0,31.560697,74.421326,5,2722.51,5
14000000,23,0,0,31.462493,74.452372,4,1361.25,3
16200000,506,0,0,31.318814,74.218261,6,2722.51,5
45000000,515,0,0,31.511679,74.312525,6,5989.52,6
24000000,23,0,0,31.455721,74.386368,5,2722.51,4
20000000,7,0,0,31.460187,74.432459,3,2722.51,3
23000000,45,0,0,31.443383,74.286325,7,2722.51,4
33500000,36,0,0,31.446824,74.404736,7,5445.02,5
68500000,23,0,0,31.462493,74.409342,7,7078.53,6
8000000,303,0,0,31.400398,74.268157,4,1361.25,3
77500000,1049,0,0,31.455684,74.406953,8,11434.54,6
34900000,1049,0,0,31.455684,74.406953,7,5172.77,5
4000000,147,0,0,31.433918,74.362481,2,952.88,3
54000000,1,0,0,31.507252,74.338903,5,5445.02,5
47500000,23,0,0,31.471571,74.445906,7,5445.02,6
34000000,23,0,0,31.465422,74.385309,7,5989.52,6
39000000,23,0,0,31.483283,74.395723,7,5989.52,5
39000000,23,0,0,31.483283,74.395723,7,5989.52,5
25500000,36,0,0,31.446824,74.404736,6,4900.52,5
32500000,36,0,0,31.446824,74.404736,7,5445.02,5
19000000,136,0,0,31.434522,74.266148,6,2722.51,7
13000000,290,0,0,31.423683,74.190931,4,1361.25,3
8000000,15,0,0,31.49858,74.40927,4,952.88,3
4700000,578,0,0,31.583005,74.482402,4,952.88,3
9800000,15,0,0,31.49858,74.40927,4,1361.25,3
11000000,4,0,0,31.417823,74.282076,4,1361.25,3
15000000,136,0,0,31.430421,74.267721,4,1361.25,3
20000000,509,0,0,31.540874,74.310588,4,2450.26,5
8000000,4,0,0,31.470253,74.214306,3,1361.25,3
8800000,4,0,0,31.470253,74.214306,3,1361.25,3
7200000,4,0,0,31.470253,74.214306,3,816.75,3
5000000,4,0,0,31.470253,74.214306,3,544.5,3
55000000,23,0,0,31.459784,74.457951,6,5445.02,5
19500000,21,0,0,31.378774,74.190316,5,2722.51,5
10000000,21,0,0,31.387824,74.193242,3,1361.25,3
19500000,506,0,0,31.3186861,74.22410488,4,5445.02,4
15000000,458,0,0,31.405462,74.162757,5,3539.26,3
12500000,282,0,0,31.452023,74.21818,4,1361.25,4
25000000,871,0,0,31.545515,74.421387,5,2722.51,5
33000000,23,0,0,31.471571,74.445906,6,5445.02,5
7500000,370,0,0,31.58285,74.41701,3,1252.35,3
30000000,23,0,0,31.462493,74.452372,5,2722.51,4
6500000,275,0,0,31.422218,74.364395,4,816.75,4
30000000,36,0,0,31.447081,74.396753,7,5445.02,6
21500000,36,0,0,31.446824,74.404736,5,2722.51,4
51000000,23,0,0,31.471571,74.445906,6,5445.02,5
5200000,176,0,0,31.59802,74.22979,3,816.75,3
68900000,1049,0,0,31.455684,74.406953,6,10890.04,5
40000000,23,0,0,31.463665,74.400616,4,2722.51,4
15000000,6,0,0,31.451913,74.202154,6,2722.51,5
140000000,23,0,0,31.470949,74.375038,4,10890.04,5
20000000,839,0,0,31.577371,74.446327,3,2722.51,2
4000000,147,0,0,31.433918,74.362481,2,680.63,2
4490000,461,0,0,31.617847,74.217387,3,816.75,3
9500000,125,0,0,31.523532,74.263744,6,1361.25,6
12000000,125,0,0,31.518848,74.263016,4,1361.25,4
5700000,176,0,0,31.59802,74.229791,4,816.75,3
45000000,23,0,0,31.471571,74.445906,6,5445.02,5
33800000,36,0,0,31.446824,74.404736,6,5445.02,5
33500000,23,0,0,31.467838,74.39126,6,5445.02,5
28000000,137,0,0,31.462347,74.293642,6,2722.51,4
25000000,192,0,0,31.580583,74.301438,3,2450.26,5
6200000,177,0,0,31.575684,74.423604,3,816.75,3
5500000,440,0,0,31.588479,74.400444,4,1361.25,6
9700000,19,0,0,31.528283,74.463143,3,1361.25,3
10000000,17,0,0,31.596603,74.473724,4,1361.25,4
13000000,843,0,0,31.594076,74.3027,3,1034.55,5
11000000,181,0,0,31.422982,74.281932,6,1361.25,5
7500000,383,0,0,31.590394,74.467811,4,1361.25,4
9500000,150,0,0,31.589742,74.451851,4,1361.25,4
6500000,179,0,0,31.329958,74.215204,3,816.75,3
59000000,12,0,0,31.434668,74.214005,6,5445.02,5
12500000,37,0,0,31.390315,74.24753,3,1361.25,3
37500000,23,0,0,31.471571,74.445906,6,5445.02,5
45000000,23,0,0,31.471571,74.445906,6,5445.02,5
27000000,23,0,0,31.508442,74.4437,5,2722.51,4
25000000,23,0,0,31.502917,74.442928,6,2722.51,4
5000000,383,0,0,31.586371,74.492236,3,816.75,3
8000000,383,0,0,31.586371,74.492236,4,1089.0,4
7000000,383,0,0,31.586371,74.492236,3,1089.0,3
47000000,23,0,0,31.471571,74.445906,6,5445.02,5
4300000,275,0,0,31.422218,74.364395,3,680.63,3
7800000,177,0,0,31.575684,74.423604,4,1089.0,4
19000000,177,0,0,31.572262,74.4171,4,2450.26,4
42500000,23,0,0,31.471571,74.445906,6,5445.02,5
29900000,23,0,0,31.467545,74.4207,5,2722.51,4
15500000,21,0,0,31.374964,74.199843,5,2722.51,5
23500000,131,0,0,31.408887,74.265161,4,5445.02,4
90000000,1,0,0,31.525956,74.342206,6,10890.04,6
20000000,621,0,0,31.453817,74.22153,5,2722.51,5
5000000,686,0,0,31.585176,74.499197,3,816.75,2
6500000,179,0,0,31.364343,74.213113,4,816.75,3
5000000,447,0,0,31.565455,74.283714,1,1089.0,2
18000000,444,0,0,31.589795,74.3365,2,2041.88,4
49900000,23,0,0,31.465422,74.385309,6,5445.02,5
12500000,37,0,0,31.385699,74.278343,3,1361.25,3
43000000,23,0,0,31.494408,74.437666,6,5445.02,5
2500000,1079,0,0,31.608854,74.46042,2,816.75,2
36000000,137,0,0,31.462347,74.293642,5,3811.51,5
50000000,23,0,0,31.471571,74.445906,6,5445.02,5
45000000,23,0,0,31.471571,74.445906,6,5445.02,5
12500000,1080,0,0,31.434094,74.353151,2,2722.51,3
65000000,23,0,0,31.462493,74.409342,6,5445.02,5
55000000,23,0,0,31.466007,74.448338,6,5445.02,5
13000000,296,0,0,31.554037,74.366612,6,1361.25,5
32500000,51,2,2,24.93891335,67.14059448,6,3321.46,7
37000000,53,2,2,24.90306228,67.03297051,5,2341.36,8
6800000,50,2,2,25.045686,67.072513,7,1361.25,6
13500000,63,2,2,24.972287,67.066298,6,1306.8,6
12500000,57,2,2,25.058608,67.323455,3,1361.25,3
52500000,968,2,2,24.879255,67.049402,4,3130.89,4
85000000,23,2,2,24.810265,67.043552,6,5445.02,5
42500000,53,2,2,24.905355,67.036085,5,2341.36,9
20000000,51,2,2,24.964623,67.168558,4,2613.61,5
110000000,23,2,2,24.805045,67.064323,6,5445.02,5
40000000,395,2,2,24.895994,67.119191,7,3321.46,7
4500000,470,2,2,24.942065,67.019994,3,1306.8,2
15000000,49,2,2,24.9052,67.187483,9,871.2,7
8000000,49,2,2,24.905433,67.220614,3,1742.41,3
13500000,200,2,2,24.964946,67.056945,6,1633.51,6
13000000,48,2,2,24.926605,67.13039,3,1306.8,3
11000000,310,2,2,24.837608,67.139411,6,1306.8,6
11000000,48,2,2,24.91356389,67.13549488,2,871.2,2
9300000,50,2,2,25.017951,67.136393,6,1306.8,5
3500000,310,2,2,24.826345,67.104004,1,871.2,2
19500000,48,2,2,24.916185,67.135196,4,1415.71,4
16700000,51,2,2,24.965776,67.120174,6,1306.8,6
60000000,63,2,2,24.97645,67.060289,8,6534.02,7
31000000,52,2,2,24.907068,67.094915,5,1742.41,5
33500000,48,2,2,24.920965,67.122366,7,2613.61,6
61500000,49,2,2,24.89321,67.195473,5,4083.76,4
28500000,532,2,2,24.834979,67.080263,5,1306.8,3
42500000,48,2,2,24.93591,67.152597,8,4356.02,6
115000000,23,2,2,24.805045,67.064323,6,5445.02,5
7000000,666,2,2,24.844366,67.146878,4,1306.8,4
155000000,52,2,2,24.877949,67.087927,9,7078.53,8
90000000,62,2,2,24.876976,67.069237,6,4356.02,4
14000000,1081,2,2,24.923841,67.137812,5,1306.8,4
12000000,203,2,2,24.880071,67.162514,7,1306.8,11
7500000,15,2,2,24.898271,67.129719,4,707.85,7
90000000,23,2,2,24.810265,67.043552,4,5445.02,4
33500000,48,2,2,24.920384,67.129162,5,2613.61,5
2700000,1082,2,2,25.014626,67.063959,3,707.85,5
80000000,58,2,2,24.929369,67.045226,7,6534.02,6
8800000,63,2,2,24.972287,67.066298,4,871.2,6
48000000,58,2,2,24.935635,67.05102,6,2450.26,6
20000000,50,2,2,25.018184,67.074537,8,4356.02,6
16000000,50,2,2,25.01372,67.16262,3,2940.31,3
19000000,194,2,2,24.929407,67.08071,2,1306.8,6
25500000,52,2,2,24.939604,67.095909,7,2286.91,7
18000000,194,2,2,24.922442,67.073629,3,1306.8,6
185000000,23,2,2,24.805045,67.064323,7,6534.02,6
65000000,306,2,2,24.806292,67.030456,5,2613.61,5
30000000,63,2,2,24.972287,67.066298,9,2613.61,9
7000000,49,2,2,24.9052,67.187485,3,1306.8,2
25000000,305,2,2,24.870785,67.339325,3,1306.8,3
55000000,52,2,2,24.898465,67.0625,6,4356.02,8
32000000,57,2,2,24.998516,67.310472,6,2722.51,4
250000000,23,2,2,24.810265,67.043552,7,10890.04,6
7500000,50,2,2,25.004868,67.0411,2,1306.8,3
140000000,306,2,2,24.820432,67.029383,3,5989.52,4
15000000,50,2,2,25.022481,67.129082,4,2178.01,3
20000000,50,2,2,25.015331,67.126094,6,2178.01,6
9000000,55,2,2,24.866563,67.07997,4,1306.8,4
110000000,23,2,2,24.805045,67.064323,6,5445.02,6
51000000,788,2,2,24.879857,67.090538,4,2967.54,4
17000000,52,2,2,24.916643,67.096539,3,871.2,5
122500000,23,2,2,24.782215,67.074537,6,5445.02,5
14500000,48,2,2,24.926605,67.13039,6,1306.8,6
75000000,52,2,2,24.934623,67.099164,6,5445.02,11
7500000,50,2,2,25.022073,67.066469,3,1361.25,2
70000000,23,2,2,24.824093,67.061405,6,5445.02,6
85000000,23,2,2,24.824093,67.061405,5,3267.01,5
57500000,195,2,2,24.864595,67.066126,6,2722.51,5
68000000,15,2,2,24.951049,67.186459,6,5445.02,5
22500000,90,1,1,33.693852,72.970591,5,1905.76,5
23500000,207,1,1,33.617443,72.969296,7,2314.13,7
75000000,85,1,1,33.683532,72.99041,6,5445.02,5
23000000,87,1,1,33.575405,73.143325,7,5445.02,7
90000000,85,1,1,33.683533,72.99041,6,5445.02,6
29000000,21,1,1,33.692638,73.218813,6,2722.51,5
50000000,90,1,1,33.698137,72.978215,6,4356.02,6
14500000,21,1,1,33.698472,73.223812,4,1361.25,3
19000000,205,1,1,33.682675,73.030243,3,1633.51,4
40000000,82,1,1,33.656995,72.964962,7,3865.96,7
18500000,207,1,1,33.605863,72.96582,4,1824.08,4
6500000,74,1,1,33.636132,73.113921,4,1089.0,4
28000000,1016,1,1,33.611389,72.857337,6,2722.51,5
2100000,73,1,1,33.737402,73.179159,2,816.75,2
12000000,70,1,1,33.579034,73.139591,6,1633.51,5
15000000,941,1,1,33.616692,72.858996,4,2178.01,4
12000000,221,1,1,33.642563,73.035994,3,1361.25,3
49000000,23,1,1,33.540894,73.095732,6,5445.02,6
10000000,87,1,1,33.575405,73.143325,4,1361.25,4
6000000,73,1,1,33.737402,73.179159,5,1089.0,6
19000000,215,1,1,33.559814,73.142939,4,3865.96,4
140000000,67,1,1,33.691531,73.005431,8,11434.54,8
13800000,76,1,1,33.564427,73.157101,5,1824.08,5
11900000,76,1,1,33.564427,73.157101,4,1905.76,4
21000000,21,1,1,33.55083727,73.10628891,5,2722.51,5
21000000,21,1,1,33.55083727,73.10628891,5,2722.51,5
46000000,23,1,1,33.536816,73.166542,5,5445.02,5
4480000,69,1,1,33.61855,73.135471,2,816.75,2
100000000,67,1,1,33.691781,73.000288,6,7078.53,5
14000000,68,1,1,33.713488,73.16268,6,2178.01,6
10000000,69,1,1,33.619337,73.125315,4,1361.25,4
12000000,69,1,1,33.619337,73.125315,5,1905.76,5
12200000,207,1,1,33.617443,72.969296,6,1442.93,5
6650000,316,1,1,33.642138,73.216612,2,1361.25,2
10500000,405,1,1,33.64192,73.165727,5,1361.25,5
6500000,713,1,1,33.6489563,73.21912384,3,1633.51,2
19000000,221,1,1,33.649779,73.029385,3,1633.51,4
120000000,77,1,1,33.724018,73.074524,5,8712.03,5
